,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,Salary,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,MeanHrsWorked,MaxHrsWorked,SumHrsWorked,StdHrsWorked,SickDays,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PaytoEffortRatio,SatisfactionRatio,DevelopmentRatio,FlightRatio,AgeGroup
1977,1994,26,0,Travel_Rarely,Research & Development,3.106855,4,Medical,Female,2,Sales Executive,Married,65234.64516407999,1.0,11,1,6.0,3,5,1,3,7.279580544399722,8.353055555555557,1812.615555555556,1.2757579400419443,7,1.0,1.0,3.0,1,3,35.98923388036685,0.4121116569426434,3.0,0.1666666666666666,24-29
1978,1995,30,0,Travel_Rarely,Research & Development,4.970968,3,Medical,Female,1,Sales Executive,Married,254975.225652,0.0,14,0,7.0,6,6,0,2,6.089819277108334,6.941666666666666,1516.365,0.9997193329686112,6,3.0,1.0,2.0,3,3,168.14897841350862,0.9852509125441596,7.0,0.0,30-35
1979,1996,41,0,Travel_Rarely,Sales,0.621371,4,Life Sciences,Female,1,Research Director,Married,73246.16181707999,1.0,14,0,10.0,2,10,0,8,7.766702365015556,8.84388888888889,1933.908888888889,1.0457258491058334,4,2.0,3.0,3.0,4,3,37.8746704345327,2.317585914078471,3.0,0.05,36-41
1980,1998,40,0,Travel_Rarely,Sales,0.621371,4,Marketing,Male,1,Sales Executive,Married,67840.12971036,4.0,12,0,14.0,2,11,11,1,7.414730031235834,8.96388888888889,1846.2677777777776,1.9717289133602776,16,1.0,4.0,3.0,3,3,36.74446931637098,1.6184001237331531,0.25,0.2857142857142857,36-41
1981,1999,27,0,Non-Travel,Sales,6.835081,3,Technical Degree,Female,2,Laboratory Technician,Married,139121.72831339997,1.0,14,1,3.0,3,3,1,2,7.734698795180556,8.980833333333335,1925.94,1.4396932088994443,8,1.0,3.0,3.0,2,3,72.23575413221594,1.1635876507056546,3.0,0.3333333333333333,24-29
1982,2000,55,0,Travel_Frequently,Research & Development,14.291533,5,Life Sciences,Male,3,Laboratory Technician,Married,51510.56881068,3.0,13,1,23.0,1,3,1,2,6.461750334671946,7.600555555555555,1608.9758333333334,1.2883447035813889,9,4.0,2.0,3.0,3,3,32.014507454698666,3.71416392726019,2.5,0.0326086956521739,54-59
1983,2001,28,0,Travel_Rarely,Research & Development,0.621371,3,Life Sciences,Male,2,Healthcare Representative,Single,103898.92118508,3.0,11,2,10.0,1,8,1,7,6.383496207050278,7.551111111111111,1589.4905555555556,1.1282863100777778,7,3.0,3.0,4.0,4,3,65.36617712004299,5.639542788517623,2.5,0.1,24-29
1984,2002,44,1,Travel_Rarely,Research & Development,11.184678,4,Life Sciences,Female,2,Sales Executive,Married,29524.18050036,9.0,15,0,24.0,3,20,3,6,5.675686077643889,7.094444444444444,1413.2458333333334,1.7047218776430555,20,2.0,1.0,3.0,3,3,20.89104372642882,1.057140919691376,1.25,0.1875,42-47
1985,2003,33,0,Travel_Rarely,Sales,14.291533,4,Marketing,Female,4,Sales Executive,Divorced,55495.427528520006,4.0,12,0,9.0,3,3,1,2,6.2265261044175,7.173611111111111,1550.405,1.023570718164445,6,4.0,4.0,3.0,3,3,35.79414896657325,7.708953466997544,3.5,0.1111111111111111,30-35
1986,2004,35,1,Travel_Rarely,Sales,4.349597,4,Life Sciences,Male,3,Sales Representative,Single,85242.53718792,0.0,21,1,9.0,3,8,4,7,9.271144578313056,10.57638888888889,2308.5150000000003,2.2017947808808334,13,4.0,1.0,3.0,2,4,36.92526892306092,1.2943385683004285,1.4,0.0,30-35
1987,2005,33,1,Travel_Frequently,Research & Development,0.621371,2,Life Sciences,Female,1,Sales Executive,Single,86580.11214216,1.0,19,2,14.0,3,13,3,8,7.528602186523612,8.679722222222223,1874.6219444444444,1.4096489616430554,8,1.0,3.0,3.0,3,3,46.18537214863264,1.1954410363334416,1.5,0.0714285714285714,30-35
1988,2006,28,0,Travel_Rarely,Human Resources,0.621371,1,Human Resources,Male,2,Research Scientist,Divorced,88433.21077668,1.0,15,1,4.0,2,4,2,2,6.493965863453612,7.586666666666667,1616.9975,1.2212197975461112,8,1.0,3.0,2.0,3,3,54.68976345150812,0.9239346381178988,1.6666666666666667,0.25,24-29
1989,2007,34,0,Travel_Frequently,Sales,18.019759,4,Marketing,Male,1,Research Scientist,Single,160369.6637844,0.0,14,1,7.0,5,6,0,4,6.424226907630278,7.579166666666667,1599.6325,1.416008601758889,11,1.0,4.0,2.0,3,3,100.25406697125749,1.24528602663429,7.0,0.0,30-35
1990,2008,37,0,Travel_Rarely,Research & Development,4.349597,4,Life Sciences,Male,4,Sales Executive,Divorced,99523.93643892,2.0,21,0,8.0,6,1,0,0,10.379452253458057,11.415,2584.483611111112,1.5185157976208334,5,4.0,4.0,3.0,2,4,38.5082482284084,4.624521489947424,10.0,0.0625,36-41
1991,2009,25,1,Travel_Rarely,Human Resources,15.534275,4,Human Resources,Female,2,Research Scientist,Married,115198.64293392,1.0,12,0,7.0,3,7,5,6,10.211115573404724,11.693055555555556,2542.567777777778,2.604853490905833,15,4.0,4.0,4.0,2,3,45.30799294349762,6.267679524330394,0.8333333333333334,0.0357142857142857,24-29
1992,2010,26,1,Travel_Rarely,Sales,4.970968,2,Marketing,Male,2,Sales Executive,Divorced,112788.2214018,1.0,15,0,1.0,3,1,0,0,7.289137661758056,8.664166666666668,1814.9952777777776,1.9387095958983327,16,1.0,3.0,2.0,4,3,62.14243242544097,0.8231426374999851,5.0,1.0,24-29
1993,2011,33,1,Travel_Rarely,Research & Development,4.970968,2,Life Sciences,Male,4,Manufacturing Director,Single,40461.64236576,4.0,13,0,5.0,2,2,2,2,10.0520995091475,11.054166666666667,2502.972777777778,1.3200259383383337,4,1.0,2.0,3.0,3,3,16.16543444858525,0.5968902311939855,2.0,0.8,30-35
1994,2012,42,0,Travel_Rarely,Research & Development,6.835081,1,Life Sciences,Male,4,Research Scientist,Married,84044.29295808001,0.0,14,0,23.0,2,22,13,7,6.562157518964723,7.584722222222222,1633.9772222222225,1.3063636131405558,9,4.0,1.0,3.0,2,3,51.43541281669709,1.828666862281169,0.4285714285714285,0.0,42-47
1995,2013,28,1,Travel_Frequently,Research & Development,4.349597,3,Life Sciences,Male,2,Manager,Divorced,41464.82358144,1.0,14,0,1.0,3,1,0,0,5.978549754573612,6.973333333333334,1488.658888888889,1.375700777765278,12,1.0,2.0,3.0,3,3,27.853811165826365,1.003587867678107,5.0,1.0,24-29
1996,2014,50,1,Travel_Frequently,Research & Development,0.621371,4,Medical,Male,2,Research Scientist,Single,222817.69446048,3.0,14,0,5.0,3,0,0,0,9.87572623828639,11.348611111111111,2459.0558333333333,2.5230178054777777,15,4.0,3.0,3.0,3,3,90.61107577961867,3.645301533413772,5.0,0.15,48-53
1997,2015,33,0,Travel_Frequently,Sales,5.592339,3,Medical,Female,2,Research Scientist,Married,64774.85377356,0.0,12,0,4.0,2,3,0,2,7.590100401606389,8.839722222222223,1889.935,1.805868622006389,13,4.0,2.0,3.0,2,3,34.27358812528473,3.162013508401098,4.0,0.0,30-35
1998,2016,34,0,Non-Travel,Sales,0.621371,1,Marketing,Female,2,Research Director,Married,37563.56329824,3.0,23,0,6.0,3,0,0,0,6.933763944667501,7.881944444444445,1726.5072222222225,1.1325847664491668,6,3.0,4.0,3.0,3,4,21.756968528571328,5.191985231583526,5.0,0.1666666666666666,30-35
1999,2017,48,0,Non-Travel,Sales,1.242742,1,Life Sciences,Male,2,Sales Executive,Single,33021.3816828,2.0,11,0,27.0,3,5,2,1,5.825130522088334,6.93,1450.4575,1.5032551566325,15,1.0,4.0,3.0,3,3,22.76618355436129,2.384698591352481,1.6666666666666667,0.074074074074074,48-53
2000,2018,45,0,Non-Travel,Research & Development,0.621371,3,Medical,Female,2,Human Resources,Married,174219.13778976002,1.0,12,1,15.0,2,15,4,12,5.7785073627844445,6.8116666666666665,1438.8483333333334,1.2197509527383334,10,2.0,3.0,3.0,3,3,121.08235020584289,3.114991271954784,1.0,0.0333333333333333,42-47
2001,2019,52,0,Travel_Rarely,Sales,0.621371,3,Life Sciences,Male,1,Sales Executive,Single,83236.17475656,7.0,18,1,18.0,6,8,4,0,7.369561579651667,8.860000000000001,1835.0208333333333,2.2006195757783336,20,2.0,2.0,3.0,3,3,45.35979823474847,1.6283193878362567,1.6,0.1944444444444444,48-53
2002,2020,38,0,Travel_Rarely,Research & Development,3.728226,2,Medical,Male,1,Research Scientist,Divorced,65987.03107584,0.0,11,1,9.0,3,8,2,7,10.263045515394722,11.471111111111112,2555.498333333333,2.121116477846112,10,3.0,3.0,3.0,2,3,25.82159033919934,2.6307980374343654,1.6666666666666667,0.0,36-41
2003,2021,29,0,Travel_Rarely,Research & Development,4.970968,3,Medical,Female,4,Research Scientist,Divorced,73789.55164224,4.0,14,0,11.0,3,7,1,7,6.137048192770834,7.296111111111111,1528.125,1.0860931036272223,7,3.0,4.0,3.0,4,3,48.28764115647607,5.8660122699388895,3.5,0.1212121212121212,24-29
2004,2022,28,0,Travel_Rarely,Human Resources,0.621371,3,Human Resources,Female,4,Laboratory Technician,Divorced,94480.16421564,0.0,15,1,10.0,2,9,1,7,6.437441990182779,7.793333333333333,1602.9230555555555,1.7697168076086112,17,4.0,2.0,2.0,3,3,58.94242015434372,2.485459290258506,3.5,0.0,24-29
2005,2023,46,0,Travel_Rarely,Research & Development,3.728226,4,Medical,Male,3,Sales Executive,Married,30290.49948456,3.0,11,1,23.0,3,12,4,9,5.802856983489445,7.146111111111111,1444.911388888889,1.8773455716372225,23,1.0,3.0,3.0,3,3,20.963568920204064,1.5509601607634331,1.4,0.1304347826086956,42-47
2006,2024,38,0,Travel_Rarely,Research & Development,4.349597,4,Medical,Male,1,Sales Executive,Single,92696.73094332,7.0,20,1,10.0,2,1,0,0,6.845092592592501,8.090277777777779,1704.4280555555556,1.938755464450556,18,4.0,2.0,3.0,3,4,54.38582792695562,3.506161483625786,4.0,0.175,36-41
2007,2025,43,0,Travel_Frequently,Research & Development,3.106855,3,Medical,Female,2,Laboratory Technician,Married,135136.86959556,8.0,19,1,18.0,3,8,0,1,6.871410084783334,7.846388888888889,1710.9811111111112,1.2047297238058334,7,3.0,1.0,3.0,3,3,78.98209320838272,1.309774833542595,6.0,0.1481481481481481,42-47
2008,2026,39,1,Travel_Frequently,Sales,0.621371,3,Marketing,Male,2,Healthcare Representative,Divorced,94117.90433219998,7.0,14,1,21.0,2,18,11,5,6.631256135653612,8.074166666666667,1651.1827777777778,1.984049331974167,20,1.0,4.0,3.0,3,3,57.0002943337789,1.809611897733945,0.4166666666666667,0.3333333333333333,36-41
2009,2027,40,0,Travel_Rarely,Research & Development,0.621371,1,Life Sciences,Male,1,Healthcare Representative,Single,30833.88930972,1.0,17,0,21.0,4,20,4,9,5.863692547969445,6.797777777777778,1460.0594444444444,0.9712807435186112,6,3.0,3.0,4.0,3,3,21.118242429815837,6.139476056340393,1.0,0.0158730158730158,36-41
2010,2028,21,0,Travel_Rarely,Research & Development,0.621371,4,Life Sciences,Female,1,Research Scientist,Single,36365.3190684,1.0,11,1,2.0,3,2,2,2,9.74821396697889,11.296388888888888,2427.305277777778,2.742643258850556,18,4.0,2.0,4.0,2,3,14.98176574711394,3.2826526077901894,1.6666666666666667,0.125,18-23
2011,2029,39,0,Non-Travel,Research & Development,3.728226,3,Life Sciences,Male,1,Laboratory Technician,Single,39723.18952644,9.0,15,0,9.0,2,5,0,3,6.062452030343334,7.303888888888889,1509.5505555555555,1.000054947896389,6,3.0,2.0,2.0,3,3,26.314580442667445,1.9793971053195127,3.0,0.3333333333333333,36-41
2012,2030,36,0,Non-Travel,Research & Development,0.621371,3,Medical,Male,3,Sales Representative,Single,48096.966062880005,2.0,13,3,18.0,4,11,0,9,6.924322846943055,7.988888888888889,1724.1563888888888,1.448675332781389,10,1.0,4.0,3.0,4,3,27.89594167491703,1.733021447042688,10.0,0.1111111111111111,36-41
2013,2031,31,0,Travel_Frequently,Research & Development,4.349597,3,Life Sciences,Male,1,Sales Executive,Married,73260.09488952,0.0,14,3,3.0,5,2,2,2,6.399077420794167,7.801944444444445,1593.3702777777778,1.2066125240508334,8,3.0,4.0,3.0,3,3,45.97807296348812,5.6258109775349725,3.0,0.0,30-35
2014,2032,28,0,Travel_Rarely,Sales,1.242742,4,Marketing,Male,1,Sales Executive,Married,130343.89267619998,0.0,11,0,6.0,4,5,0,4,7.153201695671389,8.481944444444446,1781.147222222222,1.6378953098555555,12,1.0,2.0,1.0,3,3,73.17974115220996,0.2795950799500394,5.0,0.0,24-29
2015,2033,35,0,Travel_Frequently,Research & Development,5.592339,2,Other,Female,1,Manufacturing Director,Divorced,146241.52833024,1.0,13,1,5.0,2,5,0,2,6.0191834002675,7.280277777777778,1498.7766666666666,1.898661477133056,22,4.0,4.0,3.0,3,3,97.57392918018029,7.974503650755486,4.0,0.05,30-35
2016,2034,49,0,Travel_Rarely,Sales,1.242742,2,Medical,Female,1,Sales Executive,Married,88893.0021672,6.0,23,1,22.0,1,9,2,3,6.890924810352501,8.147222222222224,1715.8402777777778,1.4422459708033335,10,4.0,2.0,3.0,2,4,51.80727094384756,3.482841659212981,1.0,0.0681818181818181,48-53
2017,2035,34,0,Travel_Frequently,Sales,5.592339,1,Technical Degree,Male,2,Sales Executive,Single,37020.17347308,2.0,13,1,5.0,3,3,0,2,7.781568496206945,8.895277777777778,1937.6105555555555,1.3573850740955558,7,4.0,3.0,2.0,2,3,19.10609609703819,3.0842111088141912,6.0,0.1,30-35
2018,2036,29,0,Travel_Frequently,Research & Development,0.621371,4,Medical,Male,3,Research Scientist,Divorced,37842.22474704,0.0,18,0,8.0,2,7,1,1,6.833922356090834,7.804166666666666,1701.6466666666668,1.353065125498889,9,4.0,2.0,2.0,1,3,22.23859129414253,2.341261601507626,2.5,0.0,24-29
2019,2037,42,0,Travel_Rarely,Sales,13.048791,2,Life Sciences,Female,1,Healthcare Representative,Single,30666.69244044,4.0,12,1,16.0,3,1,0,0,6.684124274877223,8.249722222222223,1664.3469444444445,1.890195873843333,18,2.0,4.0,3.0,4,3,18.425660913311845,3.590597513305637,5.0,0.125,42-47
2020,2038,29,0,Travel_Rarely,Sales,2.485484,2,Other,Female,2,Healthcare Representative,Married,91122.2937576,1.0,22,0,10.0,2,10,1,2,10.431641008478334,11.627777777777778,2597.478611111111,2.1554366756394447,10,2.0,4.0,2.0,1,4,35.08105643981455,1.5337951130599656,2.0,0.05,24-29
2021,2039,38,0,Travel_Rarely,Research & Development,0.621371,3,Medical,Female,1,Human Resources,Married,53168.60443104,1.0,13,2,7.0,2,7,5,0,6.050731816153333,7.383055555555556,1506.6322222222225,1.7154589852608335,18,3.0,3.0,4.0,2,3,35.289703516773606,5.94969354019172,0.8333333333333334,0.0476190476190476,36-41
2022,2040,28,0,Travel_Frequently,Sales,3.728226,4,Life Sciences,Male,1,Manager,Divorced,73190.42952732,1.0,15,0,3.0,2,3,0,2,10.508174921909722,11.447777777777778,2616.535555555556,1.5333961762869446,5,3.0,3.0,3.0,3,3,27.972266370284363,2.569428107225789,3.0,0.1111111111111111,24-29
2023,2041,18,1,Non-Travel,Research & Development,1.242742,4,Medical,Male,3,Laboratory Technician,Single,152776.13930460002,1.0,18,0,0.0,5,0,0,0,6.4010597947344445,7.815,1593.8638888888888,1.9651763208466668,21,3.0,3.0,3.0,4,3,95.85268878329568,4.218051520501399,8.0,0.0833333333333333,18-23
2024,2042,33,1,Travel_Rarely,Research & Development,1.864113,2,Life Sciences,Male,1,Sales Executive,Single,68773.64556384001,0.0,14,0,6.0,2,5,0,3,8.853186077643889,9.850277777777778,2204.4433333333336,1.0334943943194446,3,1.0,1.0,3.0,2,3,31.197738006650205,0.3388610578936791,3.0,0.0,30-35
2025,2043,41,0,Travel_Rarely,Research & Development,2.485484,2,Medical,Male,2,Research Scientist,Married,35431.80321492,3.0,12,0,6.0,3,1,0,0,7.6159805890225,8.90388888888889,1896.3791666666664,1.955857783387778,15,2.0,4.0,3.0,3,3,18.68392346726723,3.1512685358721964,5.0,0.25,36-41
2026,2044,31,1,Travel_Frequently,Sales,6.21371,3,Technical Degree,Female,1,Research Director,Married,73901.01622176,1.0,17,0,2.0,3,2,2,2,6.832245649263612,7.722222222222222,1701.2291666666667,1.2839278587983334,8,3.0,3.0,2.0,4,3,43.439777350255085,2.6345656939223288,1.3333333333333333,0.1666666666666666,30-35
2027,2045,37,0,Travel_Rarely,Research & Development,14.291533,3,Life Sciences,Male,3,Manufacturing Director,Divorced,232111.05377796,7.0,16,1,9.0,2,6,1,3,7.864232485497501,8.825000000000001,1958.193888888889,0.925271299601389,3,3.0,4.0,3.0,3,3,118.53323365729815,4.577687659461735,3.0,0.2592592592592592,36-41
2028,2046,27,0,Travel_Rarely,Research & Development,3.728226,2,Medical,Female,1,Healthcare Representative,Married,59354.8885944,1.0,11,2,4.0,2,4,2,2,6.862106202588056,8.257777777777779,1708.6644444444444,1.941724205976389,18,4.0,3.0,3.0,3,3,34.73759215121882,5.246202687219054,1.6666666666666667,0.0625,24-29
2029,2047,34,0,Travel_Rarely,Sales,0.621371,1,Marketing,Female,2,Laboratory Technician,Married,34498.28736144,1.0,19,0,6.0,2,6,1,3,6.751685631414445,7.898888888888889,1681.1697222222222,1.5523985048244446,12,2.0,3.0,2.0,3,3,20.52040725301613,1.7773339363085925,2.0,0.0833333333333333,30-35
2030,2048,35,0,Travel_Rarely,Research & Development,3.728226,3,Life Sciences,Female,3,Laboratory Technician,Single,43220.39070888,1.0,13,1,6.0,3,5,1,4,6.624793618920001,7.705555555555556,1649.5736111111112,1.0880761821147222,6,3.0,3.0,1.0,2,3,26.20094697063433,1.3585328868655706,3.5,0.0555555555555555,30-35
2031,2049,29,1,Travel_Rarely,Research & Development,3.728226,3,Life Sciences,Male,1,Sales Executive,Married,31265.81455536,1.0,12,3,11.0,5,11,3,10,6.634491298527222,7.835277777777778,1651.9883333333332,1.0858923111297225,6,4.0,1.0,1.0,1,3,18.926171525844108,0.6029098268450442,2.25,0.0227272727272727,24-29
2032,2050,40,0,Travel_Frequently,Research & Development,1.242742,4,Medical,Male,4,Human Resources,Single,105835.61825424,9.0,11,0,20.0,0,18,2,13,6.435560017849167,7.5625,1602.4544444444443,1.4156270906269444,11,2.0,3.0,2.0,1,3,66.04594509451543,1.864639591071754,1.3333333333333333,0.225,36-41
2033,2051,42,1,Travel_Frequently,Sales,1.242742,4,Life Sciences,Male,1,Laboratory Technician,Single,31837.0705254,0.0,16,0,22.0,3,21,13,14,7.814649709950834,9.101944444444444,1945.8477777777773,1.3689649923294445,7,3.0,1.0,2.0,1,3,16.36154219717998,0.7677887330458154,0.2857142857142857,0.0,42-47
2034,2052,42,0,Travel_Rarely,Research & Development,0.621371,2,Life Sciences,Male,4,Laboratory Technician,Single,42272.94178296,7.0,21,1,9.0,3,6,1,5,7.136758143685834,8.409722222222223,1777.0527777777777,2.015314898896112,18,2.0,1.0,4.0,2,4,23.788230890825165,1.1209571403337957,4.0,0.3888888888888889,42-47
2035,2053,35,0,Travel_Rarely,Research & Development,3.106855,3,Medical,Male,1,Healthcare Representative,Married,79627.50899460001,6.0,24,2,10.0,0,8,1,7,6.445033467201945,7.860555555555556,1604.8133333333333,2.0314360321625,22,4.0,3.0,3.0,3,4,49.61792586132552,5.585696363440155,1.5,0.15,30-35
2036,2054,24,0,Travel_Rarely,Sales,4.349597,4,Life Sciences,Female,1,Laboratory Technician,Single,35891.59460544,8.0,17,3,6.0,3,4,1,2,7.202641677822223,8.736666666666668,1793.4577777777777,2.208603240605278,21,4.0,2.0,3.0,3,3,20.012511613132173,3.332110782894949,3.5,0.3333333333333333,24-29
2037,2055,28,1,Travel_Rarely,Research & Development,9.320565,4,Life Sciences,Male,2,Sales Executive,Married,58477.10503068,1.0,13,0,1.0,3,1,0,0,9.522832440874446,11.014166666666666,2371.1852777777776,2.678980815613056,18,3.0,4.0,2.0,1,3,24.661550313556035,2.520258562671525,5.0,0.3333333333333333,24-29
2038,2056,26,0,Travel_Rarely,Research & Development,0.621371,4,Life Sciences,Male,2,Sales Representative,Married,199744.52649984,1.0,21,1,8.0,3,8,0,7,6.982457608210557,8.604166666666668,1738.6319444444443,1.9164212672916667,17,1.0,4.0,3.0,3,4,114.886032744363,1.718592603539676,6.0,0.125,24-29
2039,2057,30,0,Travel_Rarely,Research & Development,4.349597,2,Life Sciences,Female,1,Manufacturing Director,Married,48041.23377312,1.0,11,0,10.0,3,10,1,4,7.30453034359639,8.696944444444446,1818.828055555556,1.7444053944547224,13,3.0,3.0,3.0,3,3,26.41329048470497,3.696336209167766,2.0,0.0333333333333333,30-35
2040,2058,40,0,Travel_Frequently,Research & Development,16.155646,4,Life Sciences,Male,2,Research Scientist,Married,270385.20377064,3.0,20,3,16.0,2,1,0,0,9.944697679607222,11.425833333333332,2476.2297222222223,2.4481565542525,14,3.0,4.0,1.0,3,4,109.19229397181712,1.206673182695882,7.0,0.0625,36-41
2041,2059,35,0,Travel_Rarely,Research & Development,11.184678,5,Medical,Female,2,Research Scientist,Divorced,91094.42761272,2.0,16,1,15.0,3,7,6,4,6.750927041499168,7.727222222222222,1680.9808333333333,1.0106777633905557,5,3.0,2.0,4.0,3,3,54.19123514459267,3.5550673044557684,0.8571428571428571,0.0444444444444444,30-35
2042,2060,34,0,Travel_Frequently,Research & Development,3.728226,2,Life Sciences,Male,1,Research Director,Single,59995.80992664,0.0,11,0,14.0,2,13,4,9,7.18654618473889,8.341944444444445,1789.45,1.64588213911,12,4.0,1.0,3.0,3,3,33.52751399963117,1.6697868060018597,0.6,0.0,30-35
2043,2061,35,0,Travel_Frequently,Research & Development,1.864113,3,Medical,Female,2,Laboratory Technician,Married,31460.87756952,1.0,11,1,2.0,2,2,2,2,7.568842034805834,8.97027777777778,1884.6416666666669,1.7998479074508336,13,4.0,4.0,4.0,3,3,16.69329407598438,8.455718814805707,1.6666666666666667,0.125,30-35
2044,2062,43,1,Travel_Rarely,Sales,3.106855,3,Marketing,Female,3,Research Scientist,Single,63005.35357368,8.0,15,1,7.0,3,4,1,3,7.231155734047222,8.161944444444446,1800.5577777777778,1.4297588628700002,9,1.0,3.0,2.0,3,3,34.992130967016394,0.8297428821439372,3.5,1.1428571428571428,42-47
2045,2063,32,0,Non-Travel,Research & Development,6.835081,2,Other,Female,2,Research Scientist,Divorced,62517.69603828,1.0,11,0,1.0,5,1,0,0,6.3567849174475,7.439444444444445,1582.8394444444446,1.3329629818677775,10,3.0,1.0,3.0,2,3,39.49718100449719,1.415810054434539,7.0,0.3333333333333333,30-35
2046,2064,56,0,Travel_Rarely,Research & Development,1.864113,2,Other,Male,2,Healthcare Representative,Divorced,61988.23928555999,4.0,15,0,28.0,3,5,4,2,6.079504685408056,7.065,1513.7966666666666,1.1504559717200002,8,4.0,1.0,3.0,1,3,40.94885439406877,1.9738450122099973,1.0,0.0357142857142857,54-59
