EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,MeanHrsWorked,MaxHrsWorked,SumHrsWorked,StdHrsWorked,SickDays,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
1739,39,No,Travel_Rarely,Research & Development,7.4564520000000005,5,Medical,1,Female,1,Sales Representative,Single,7221.9758814,1.0,Y,14,8,2,20.0,2,20,11,10,6.551402275769723,7.641111111111111,1631.2991666666667,1.1524858362866666,7,4.0,3.0,3.0,3,3
1740,32,No,Travel_Rarely,Research & Development,1.242742,3,Life Sciences,1,Male,5,Research Scientist,Single,3527.38950606,1.0,Y,11,8,0,10.0,5,10,0,8,7.670558902275556,8.837222222222223,1909.9691666666668,1.345356927601389,7,4.0,4.0,2.0,1,3
1741,50,Yes,Travel_Frequently,Research & Development,2.485484,2,Medical,1,Male,4,Sales Representative,Married,5136.65937288,3.0,Y,14,8,1,18.0,2,4,1,3,7.61406291834,9.152222222222223,1895.9016666666666,2.1474935292083335,18,2.0,3.0,3.0,2,3
1742,38,No,Travel_Rarely,Research & Development,5.592339,4,Life Sciences,1,Male,1,Sales Executive,Single,5006.617363439999,0.0,Y,12,8,1,10.0,2,9,1,8,6.649094154395279,8.023888888888889,1655.6244444444444,1.9337068390711112,19,2.0,4.0,2.0,2,3
1743,27,No,Travel_Rarely,Research & Development,6.21371,3,Medical,1,Male,5,Research Scientist,Married,15378.62870565,1.0,Y,23,8,1,9.0,3,9,0,7,6.164602855867778,7.175,1534.986111111111,1.358675531341389,11,3.0,1.0,3.0,2,4
1744,32,No,Travel_Rarely,Sales,0.621371,3,Medical,1,Male,2,Sales Executive,Single,15865.125151679998,3.0,Y,14,8,0,10.0,6,7,7,7,7.766144578313056,8.582222222222223,1933.77,1.0373733033675,4,3.0,4.0,3.0,3,3
1745,47,No,Travel_Rarely,Research & Development,1.242742,3,Medical,1,Female,5,Sales Executive,Single,5829.82972677,2.0,Y,17,8,0,20.0,3,7,1,7,6.194173360106944,7.498888888888889,1542.3491666666666,1.7555367522386112,18,4.0,1.0,3.0,3,3
1746,40,No,Travel_Frequently,Research & Development,1.8641130000000001,4,Medical,1,Female,3,Human Resources,Married,5951.74411062,5.0,Y,18,8,0,20.0,2,18,1,12,8.193192771084167,9.535,2040.105,1.7890929993725,11,4.0,1.0,3.0,3,3
1747,53,No,Travel_Rarely,Research & Development,4.349597,1,Life Sciences,1,Male,2,Laboratory Technician,Married,3319.55450883,3.0,Y,18,8,1,32.0,2,5,1,3,6.374796965640278,7.4925,1587.3244444444445,1.6972413013694445,16,3.0,3.0,3.0,3,3
1748,41,No,Travel_Rarely,Sales,3.7282260000000003,3,Medical,1,Male,1,Sales Executive,Divorced,11888.394059429998,3.0,Y,24,8,3,23.0,3,21,12,6,7.520837795626945,8.499722222222223,1872.6886111111112,1.2259351787125001,6,2.0,4.0,2.0,3,4
1749,60,No,Travel_Rarely,Research & Development,4.970968,2,Life Sciences,1,Female,5,Laboratory Technician,Single,6187.44525273,8.0,Y,20,8,0,10.0,3,2,2,2,6.099355198571945,7.669722222222222,1518.7394444444444,1.7838005440816667,19,1.0,1.0,3.0,4,4
1750,27,No,Travel_Frequently,Research & Development,18.019759,1,Life Sciences,1,Male,2,Manufacturing Director,Divorced,5021.71152525,1.0,Y,14,8,0,9.0,2,9,1,7,7.084760151717779,8.201111111111112,1764.1052777777777,1.5527682338316668,11,4.0,1.0,2.0,2,3
1751,41,No,Travel_Rarely,Research & Development,1.8641130000000001,3,Medical,1,Male,1,Manufacturing Director,Married,8429.508826199999,1.0,Y,16,8,0,22.0,2,22,2,10,5.9857987505577785,6.951388888888889,1490.463888888889,1.258365598542778,10,4.0,3.0,3.0,3,3
1752,50,No,Travel_Rarely,Sales,5.592339,3,Life Sciences,1,Male,2,Research Scientist,Married,2696.04951714,7.0,Y,25,8,1,4.0,0,2,2,2,6.752537929495556,8.254722222222224,1681.3819444444443,2.125377010163889,22,4.0,2.0,3.0,4,4
1753,28,Yes,Travel_Rarely,Sales,1.242742,4,Life Sciences,1,Male,3,Research Scientist,Single,2409.2604427499996,7.0,Y,18,8,3,10.0,0,7,3,7,7.840732931726667,8.83138888888889,1952.3425,1.460028192830278,8,1.0,2.0,3.0,2,3
1754,36,No,Non-Travel,Research & Development,6.21371,4,Technical Degree,1,Female,2,Research Scientist,Married,4820.84306424,9.0,Y,19,8,1,10.0,3,8,0,5,5.67132418563139,6.845555555555555,1412.1597222222222,1.3623127954716667,13,1.0,1.0,3.0,3,3
1755,38,No,Travel_Rarely,Research & Development,0.621371,3,Medical,1,Female,3,Manager,Single,11168.518650029999,4.0,Y,13,8,1,10.0,2,1,0,0,9.050841142346945,10.884722222222223,2253.6594444444445,2.697405926917223,20,3.0,3.0,4.0,3,3
1756,44,No,Non-Travel,Research & Development,4.970968,2,Life Sciences,1,Male,1,Research Scientist,Single,15678.18976311,2.0,Y,12,8,0,9.0,6,5,1,4,5.852604863900001,6.852222222222222,1457.298611111111,1.293727138853889,11,1.0,3.0,3.0,2,3
1757,47,No,Travel_Frequently,Research & Development,16.777017,3,Life Sciences,1,Male,1,Research Scientist,Divorced,6317.48726217,9.0,Y,22,8,1,28.0,6,22,11,13,7.665761936635278,9.070277777777779,1908.7747222222222,2.2265406846291667,19,4.0,3.0,2.0,2,4
1758,30,No,Travel_Rarely,Research & Development,4.970968,3,Life Sciences,1,Male,2,Sales Executive,Divorced,6048.11452833,7.0,Y,14,8,1,10.0,3,8,7,7,7.400519857206389,8.239166666666668,1842.7294444444444,0.9894007037486112,4,3.0,4.0,2.0,3,3
1759,29,No,Travel_Rarely,Research & Development,0.621371,2,Medical,1,Female,1,Sales Executive,Single,12392.30684601,1.0,Y,13,8,3,1.0,2,1,0,0,5.8093585452922225,7.205,1446.5302777777779,1.9245021959150002,24,3.0,3.0,3.0,3,3
1760,42,Yes,Travel_Frequently,Research & Development,6.21371,1,Life Sciences,1,Female,1,Sales Executive,Divorced,5817.0577437,6.0,Y,21,8,3,7.0,3,2,2,2,9.75745872378389,10.778055555555556,2429.6072222222224,1.4320957277730557,5,3.0,3.0,3.0,3,4
1761,43,No,Travel_Frequently,Research & Development,16.155646,1,Life Sciences,1,Male,1,Laboratory Technician,Married,15731.599874129999,3.0,Y,11,8,2,7.0,3,2,2,2,6.632740963855278,7.902222222222222,1651.5525,1.8234345750566667,17,4.0,4.0,3.0,3,3
1762,34,No,Travel_Rarely,Research & Development,1.242742,5,Technical Degree,1,Male,2,Healthcare Representative,Single,5804.28576063,3.0,Y,12,8,2,10.0,2,5,4,3,5.957588130298889,7.256388888888889,1483.4394444444445,1.6418429822502778,17,2.0,3.0,3.0,4,3
1763,23,No,Travel_Rarely,Sales,8.077823,3,Marketing,1,Male,5,Sales Executive,Married,4900.95823077,1.0,Y,11,8,1,5.0,4,4,0,2,7.649213520749445,8.499166666666667,1904.6541666666667,1.1333609412425,5,2.0,1.0,4.0,3,3
1764,39,No,Travel_Rarely,Sales,1.242742,4,Marketing,1,Female,4,Healthcare Representative,Married,16106.63174064,9.0,Y,12,8,3,12.0,3,8,3,6,6.007470995091389,7.0313888888888885,1495.8602777777778,1.3233176949436112,11,3.0,2.0,1.0,2,3
1765,56,No,Travel_Rarely,Research & Development,1.242742,4,Medical,1,Male,1,Manager,Married,2370.9444935399997,7.0,Y,12,8,0,30.0,6,10,1,1,6.810419455600001,7.791388888888889,1695.7944444444445,1.426929370845278,10,3.0,4.0,2.0,3,3
1766,40,No,Travel_Rarely,Sales,5.592339,3,Marketing,1,Male,2,Research Scientist,Single,2406.93826401,0.0,Y,14,8,0,5.0,3,4,2,3,8.691863007585834,9.643611111111111,2164.2738888888894,1.0063943107875002,3,4.0,4.0,2.0,3,3
1767,27,No,Travel_Rarely,Research & Development,6.21371,3,Life Sciences,1,Female,1,Laboratory Technician,Single,3432.18017772,8.0,Y,13,8,0,9.0,6,7,0,7,7.311571842927223,8.214722222222223,1820.5813888888888,1.1919848404702778,6,4.0,1.0,1.0,3,3
1768,29,No,Travel_Rarely,Sales,12.42742,3,Marketing,1,Female,2,Manager,Divorced,3397.34749662,1.0,Y,15,8,1,2.0,3,2,2,2,6.981521642123889,7.816944444444444,1738.398888888889,0.8273036148819445,3,4.0,2.0,3.0,2,3
1769,53,No,Travel_Rarely,Research & Development,5.592339,3,Life Sciences,1,Female,3,Laboratory Technician,Single,5583.67878033,2.0,Y,18,8,0,19.0,2,2,2,2,5.843135876840556,7.185833333333333,1454.9408333333333,1.70380131299,19,4.0,4.0,3.0,3,3
1770,35,No,Non-Travel,Research & Development,3.106855,1,Medical,1,Male,1,Healthcare Representative,Divorced,5994.70441731,2.0,Y,18,8,2,16.0,4,1,0,0,6.707713074520278,7.902777777777778,1670.2205555555556,1.6061055694866668,13,4.0,1.0,4.0,3,3
1771,32,No,Travel_Frequently,Sales,2.485484,4,Life Sciences,1,Male,2,Sales Executive,Married,21879.56808828,1.0,Y,19,8,0,10.0,3,10,4,7,7.683028781793611,8.695833333333335,1913.0741666666668,1.0246827501975,4,1.0,4.0,3.0,1,3
1772,38,No,Travel_Rarely,Sales,6.21371,3,Medical,1,Male,4,Laboratory Technician,Married,21099.316031639995,6.0,Y,12,8,2,6.0,5,1,0,1,10.699948683623333,11.764444444444445,2664.287222222222,1.4075372027655557,4,4.0,3.0,1.0,3,3
1773,34,No,Travel_Rarely,Research & Development,12.42742,3,Medical,1,Female,3,Laboratory Technician,Divorced,6669.29734128,3.0,Y,19,8,1,7.0,4,0,0,0,5.749407630521945,7.168333333333333,1431.6025,1.5867500230105556,17,2.0,1.0,3.0,2,3
1774,52,No,Travel_Rarely,Sales,13.048791,5,Technical Degree,1,Male,3,Manager,Married,3354.3871899299997,1.0,Y,11,8,1,34.0,2,34,1,16,5.465740740740556,6.736111111111111,1360.9694444444444,1.7285592059375001,22,3.0,1.0,4.0,3,3
1775,33,Yes,Travel_Rarely,Research & Development,0.621371,2,Medical,1,Male,3,Laboratory Technician,Single,3333.4875812699997,1.0,Y,17,8,3,10.0,2,10,7,8,9.787759928603055,10.850277777777778,2437.152222222222,1.4393146236405556,5,4.0,4.0,2.0,3,3
1776,25,No,Travel_Rarely,Research & Development,4.970968,3,Life Sciences,1,Male,2,Research Scientist,Single,8689.59284508,1.0,Y,15,8,0,6.0,3,6,1,4,7.437978580990556,8.671944444444446,1852.0566666666666,1.4756215703994444,9,3.0,4.0,2.0,3,3
1777,45,No,Travel_Rarely,Sales,1.242742,3,Life Sciences,1,Male,3,Healthcare Representative,Single,7052.45683338,0.0,Y,14,8,0,9.0,2,8,3,1,5.560773092369446,6.823888888888889,1384.6325,1.5860753780961112,18,2.0,3.0,3.0,3,3
1778,23,No,Travel_Rarely,Research & Development,14.291533,1,Life Sciences,1,Female,2,Research Scientist,Single,20119.35660336,1.0,Y,17,8,1,2.0,2,2,0,2,7.868588799642779,8.783611111111112,1959.278611111111,1.0497185505491666,4,1.0,3.0,3.0,1,3
1779,47,Yes,Travel_Frequently,Research & Development,2.485484,3,Life Sciences,1,Male,1,Research Director,Single,3220.86191238,4.0,Y,13,8,1,8.0,2,5,1,3,9.446888665774168,10.894166666666667,2352.275277777778,2.3279811592052777,14,2.0,3.0,3.0,3,3
1780,34,No,Travel_Rarely,Research & Development,7.4564520000000005,3,Technical Degree,1,Male,1,Research Scientist,Single,5230.70761185,1.0,Y,12,8,0,6.0,3,6,1,4,7.271265060240833,8.527777777777779,1810.545,1.9945147050475,17,4.0,4.0,3.0,3,3
1781,55,Yes,Travel_Rarely,Human Resources,4.349597,3,Human Resources,1,Male,4,Laboratory Technician,Married,8624.57184036,5.0,Y,12,8,0,24.0,2,5,1,4,7.436618697010001,8.845555555555556,1851.7180555555556,2.160108117886667,19,4.0,1.0,3.0,3,3
1782,36,No,Non-Travel,Research & Development,4.349597,2,Life Sciences,1,Male,5,Sales Executive,Single,13504.63046247,1.0,Y,18,8,1,10.0,2,10,0,9,7.1290283355644455,8.144166666666667,1775.1280555555556,1.4136978833272225,9,1.0,1.0,3.0,1,3
1783,52,No,Non-Travel,Research & Development,0.621371,4,Life Sciences,1,Male,5,Sales Executive,Married,11306.68828506,0.0,Y,18,8,2,5.0,2,4,1,2,6.722025881302779,7.980833333333333,1673.7844444444445,1.9028758091258335,18,4.0,4.0,3.0,3,3
1784,26,No,Travel_Frequently,Research & Development,1.242742,2,Life Sciences,1,Male,1,Manufacturing Director,Divorced,3291.68836395,3.0,Y,11,8,1,5.0,2,2,2,0,6.464262605979444,8.081388888888888,1609.6013888888888,2.037227513942778,22,1.0,4.0,3.0,3,3
1785,29,No,Travel_Rarely,Research & Development,6.21371,2,Medical,1,Male,3,Manufacturing Director,Married,19690.91462583,4.0,Y,14,8,3,11.0,5,8,1,1,5.951873047746389,7.146388888888889,1482.016388888889,1.4340445454022224,13,2.0,3.0,2.0,3,3
1786,26,Yes,Travel_Rarely,Research & Development,9.320565,2,Life Sciences,1,Male,2,Laboratory Technician,Single,3033.9265238099997,6.0,Y,19,8,1,6.0,2,4,1,2,5.824280455153889,6.998888888888889,1450.2458333333334,1.5043522079963891,15,4.0,1.0,,3,3
1787,34,No,Travel_Rarely,Research & Development,8.699194,4,Technical Degree,1,Male,2,Manufacturing Director,Single,7136.05526802,2.0,Y,12,8,0,10.0,3,4,1,3,5.754628514056111,7.126111111111111,1432.9025,1.6380232799702779,18,2.0,4.0,3.0,3,3
1788,54,No,Travel_Rarely,Research & Development,11.184678,4,Medical,1,Female,2,Laboratory Technician,Divorced,5762.486543309999,9.0,Y,15,8,1,9.0,2,5,1,4,8.217533467201946,9.6125,2046.1658333333332,2.3810399234536113,19,4.0,1.0,3.0,3,3
1789,27,No,Travel_Frequently,Research & Development,8.077823,2,Life Sciences,1,Female,4,Research Scientist,Married,22684.203021690002,0.0,Y,12,8,0,5.0,5,4,1,1,6.6137438643461115,7.616666666666666,1646.8222222222223,1.1667196603383334,7,3.0,4.0,3.0,3,3
1790,37,No,Travel_Rarely,Sales,1.242742,4,Technical Degree,1,Male,2,Manufacturing Director,Divorced,7166.243591639999,0.0,Y,11,8,0,6.0,1,5,4,3,8.812960731816112,10.327777777777778,2194.4272222222226,2.4804286957258332,18,4.0,1.0,2.0,3,3
1791,38,No,Travel_Frequently,Sales,1.242742,4,Life Sciences,1,Female,2,Research Scientist,Single,2749.4596281599997,6.0,Y,11,8,1,17.0,3,15,4,12,10.691539491298334,11.605,2662.193333333333,1.2173749692269444,3,1.0,1.0,3.0,3,3
1792,34,No,Travel_Rarely,Sales,1.242742,3,Marketing,1,Male,1,Sales Representative,Single,11973.15358344,1.0,Y,12,8,0,6.0,2,6,1,3,6.500393797411666,7.8966666666666665,1618.5980555555554,1.6184113704722225,14,3.0,1.0,3.0,3,3
1793,35,No,Travel_Rarely,Research & Development,3.106855,4,Medical,1,Male,3,Manager,Married,1944.82469475,1.0,Y,16,8,0,3.0,6,3,0,2,7.457649486836112,8.641666666666667,1856.9547222222222,1.6349909731683334,11,1.0,4.0,2.0,2,3
1794,30,No,Travel_Rarely,Research & Development,12.42742,3,Medical,1,Male,1,Laboratory Technician,Married,2929.4284805099996,3.0,Y,13,8,1,7.0,2,2,0,2,6.6435274431055555,8.236666666666668,1654.2383333333332,1.9362352260533333,19,4.0,3.0,3.0,3,3
1795,40,No,Travel_Frequently,Research & Development,6.21371,4,Medical,1,Male,2,Manufacturing Director,Married,7624.873892789999,1.0,Y,13,8,1,8.0,3,8,3,7,6.038788487282223,7.202222222222222,1503.6583333333333,1.4506983944980556,13,3.0,2.0,3.0,4,3
1796,34,No,Travel_Rarely,Research & Development,6.21371,3,Life Sciences,1,Male,3,Healthcare Representative,Married,5502.40252443,5.0,Y,24,8,2,6.0,2,3,1,2,7.290882418563056,8.650277777777779,1815.4297222222222,2.116822046231667,19,3.0,1.0,3.0,3,4
1797,42,No,Travel_Frequently,Research & Development,5.592339,4,Medical,1,Male,1,Manufacturing Director,Divorced,10691.31091896,1.0,Y,15,8,1,24.0,2,24,14,9,7.255912539045001,8.865,1806.7222222222222,2.050345603343611,18,2.0,4.0,2.0,4,3
1798,23,Yes,Travel_Rarely,Sales,1.242742,3,Medical,1,Female,4,Manufacturing Director,Married,5293.40643783,1.0,Y,18,8,1,1.0,2,0,0,0,7.868530789825834,9.038333333333334,1959.2641666666666,1.0548351365102777,4,3.0,1.0,3.0,2,3
1799,24,No,Non-Travel,Sales,0.621371,5,Marketing,1,Female,1,Manufacturing Director,Divorced,9508.160850929999,1.0,Y,14,8,1,1.0,3,1,0,0,6.315707273538334,7.553888888888889,1572.611111111111,1.6883449340625,16,3.0,2.0,3.0,3,3
1800,52,No,Travel_Rarely,Research & Development,18.019759,3,Life Sciences,1,Male,2,Manufacturing Director,Married,3415.92492654,8.0,Y,11,8,1,9.0,1,5,1,4,5.742622713074445,6.865,1429.9130555555555,1.382240781321389,13,4.0,3.0,3.0,2,3
1801,50,No,Travel_Rarely,Research & Development,4.970968,4,Life Sciences,1,Male,2,Sales Executive,Married,5736.942577169999,5.0,Y,11,8,1,30.0,3,4,0,3,6.159416555109167,7.229444444444445,1533.6947222222223,1.1598992868727778,8,3.0,3.0,3.0,1,3
1802,29,Yes,Travel_Rarely,Sales,1.242742,4,Marketing,1,Female,4,Research Scientist,Married,12365.6017905,1.0,Y,13,8,2,1.0,2,1,0,0,10.54559236947778,11.521666666666667,2625.8525,1.2054034898625001,3,2.0,1.0,3.0,4,3
1803,33,No,Travel_Rarely,Research & Development,1.8641130000000001,4,Life Sciences,1,Male,4,Manufacturing Director,Married,6852.74946174,0.0,Y,12,8,1,14.0,2,13,3,7,6.432338241856111,7.7075,1601.6522222222222,1.9247817872075001,20,3.0,3.0,4.0,3,3
1804,33,Yes,Travel_Rarely,Research & Development,14.291533,5,Life Sciences,1,Male,1,Human Resources,Single,10030.651067429999,5.0,Y,16,8,2,6.0,3,3,0,2,7.410742971887501,8.932500000000001,1845.275,2.155488397021111,19,1.0,1.0,3.0,2,3
1805,47,No,Travel_Rarely,Research & Development,3.7282260000000003,4,Other,1,Male,2,Manager,Married,7369.43423139,1.0,Y,14,8,0,26.0,2,26,3,0,8.930445113788334,10.265555555555556,2223.680833333334,2.2820992917008334,15,3.0,4.0,2.0,4,3
1806,36,No,Travel_Rarely,Sales,3.7282260000000003,3,Medical,1,Female,2,Sales Executive,Married,4876.575354,0.0,Y,22,8,0,10.0,3,9,0,5,7.469937527889168,8.50638888888889,1860.0144444444445,1.310326768826389,7,3.0,2.0,3.0,3,4
1807,29,No,Travel_Rarely,Research & Development,6.21371,3,Other,1,Male,1,Research Scientist,Married,4008.0805052399996,1.0,Y,11,8,0,10.0,3,10,0,7,7.1631537260150004,8.684444444444445,1783.6252777777777,1.9622311105430557,17,3.0,3.0,3.0,2,3
1808,58,Yes,Travel_Rarely,Research & Development,14.912904000000001,3,Other,1,Female,2,Research Scientist,Single,5012.42281029,7.0,Y,17,8,0,40.0,2,31,13,8,8.575352521195834,9.82,2135.262777777778,1.6881121552711111,9,4.0,2.0,3.0,3,3
1809,35,No,Travel_Rarely,Sales,6.21371,4,Marketing,1,Female,1,Research Scientist,Single,3055.98722184,3.0,Y,13,8,3,7.0,3,2,2,2,7.572792280231945,8.703055555555556,1885.6252777777777,1.2277289797347224,6,4.0,3.0,3.0,4,3
1810,42,No,Travel_Rarely,Sales,9.320565,1,Marketing,1,Male,2,Laboratory Technician,Married,5419.965179159999,9.0,Y,18,8,2,8.0,2,4,0,2,9.865640339134169,11.234166666666667,2456.5444444444443,2.520366252555,15,4.0,4.0,3.0,3,3
1811,28,Yes,Travel_Rarely,Research & Development,11.806049,4,Medical,1,Female,2,Sales Executive,Single,3720.1303414799995,6.0,Y,16,8,1,5.0,4,2,2,1,5.819590584560278,6.940833333333333,1449.0780555555555,1.5559342597052779,16,3.0,3.0,2.0,2,3
1812,36,No,Travel_Rarely,Research & Development,1.242742,3,Life Sciences,1,Male,2,Healthcare Representative,Married,3158.1630864,4.0,Y,14,8,1,8.0,3,5,0,4,6.1137817938419445,7.281944444444444,1522.3316666666667,1.7345127377833334,18,3.0,2.0,3.0,3,3
1813,32,No,Travel_Rarely,Research & Development,1.8641130000000001,1,Medical,1,Male,2,Manufacturing Director,Married,19948.67646597,1.0,Y,14,8,0,14.0,2,14,6,8,7.832437527889168,8.74138888888889,1950.2769444444446,1.1603164260972223,5,,3.0,3.0,2,3
1814,40,No,Travel_Frequently,Sales,5.592339,3,Marketing,1,Male,3,Manufacturing Director,Single,2598.51801006,6.0,Y,14,8,0,10.0,3,1,0,0,6.628645693886389,7.783888888888889,1650.5327777777777,1.3898034333455556,10,1.0,3.0,3.0,3,3
1815,30,No,Travel_Rarely,Research & Development,4.349597,3,Technical Degree,1,Male,2,Research Director,Single,1721.8955357099999,5.0,Y,13,8,0,12.0,3,0,0,0,9.250929272646111,10.351944444444445,2303.4813888888893,1.2290515943919444,4,3.0,4.0,2.0,3,3
1816,45,No,Travel_Rarely,Research & Development,6.21371,4,Life Sciences,1,Male,1,Research Director,Single,6507.9059188500005,1.0,Y,12,8,2,1.0,2,1,0,0,6.177958500669167,7.5313888888888885,1538.3116666666667,1.6525453419094445,16,2.0,3.0,3.0,3,3
1817,42,No,Travel_Rarely,Research & Development,12.42742,2,Medical,1,Male,2,Sales Representative,Married,8470.14695415,1.0,Y,15,8,0,10.0,3,9,7,8,7.16703145917,8.500555555555557,1784.5908333333334,1.8436667145297223,15,2.0,2.0,2.0,3,3
1818,38,No,Travel_Frequently,Sales,2.485484,3,Medical,1,Male,2,Research Scientist,Divorced,2677.47208722,2.0,Y,19,8,1,13.0,5,4,1,2,7.044221329763333,8.411944444444446,1754.0111111111112,1.9898528961425,18,1.0,1.0,2.0,3,3
1819,34,No,Travel_Frequently,Research & Development,4.349597,4,Life Sciences,1,Male,3,Laboratory Technician,Single,2726.2378407599995,1.0,Y,14,8,1,6.0,3,5,1,3,6.381927710843334,7.956944444444445,1589.1,1.862631575301389,19,3.0,4.0,3.0,3,3
1820,49,Yes,Travel_Rarely,Sales,4.349597,2,Life Sciences,1,Female,2,Healthcare Representative,Married,10447.482151260001,1.0,Y,14,8,2,9.0,2,9,7,7,5.831321954484445,7.274444444444445,1451.9991666666667,1.7040100763300001,19,3.0,4.0,4.0,4,3
1821,55,Yes,Travel_Rarely,Human Resources,9.941936,3,Technical Degree,1,Male,4,Manufacturing Director,Single,5014.7449890299995,4.0,Y,11,8,0,12.0,3,9,7,3,6.2616198125836116,7.17,1559.1433333333334,0.9490180268775,5,3.0,4.0,2.0,4,3
1822,43,No,Travel_Rarely,Research & Development,15.534275000000001,2,Medical,1,Male,2,Healthcare Representative,Married,7119.800016839999,6.0,Y,13,8,0,22.0,3,4,1,0,6.905184069611667,8.118333333333334,1719.3908333333334,1.649081183913889,13,2.0,1.0,3.0,2,3
1823,27,No,Travel_Rarely,Sales,1.242742,4,Medical,1,Male,2,Manager,Divorced,3885.00503202,1.0,Y,21,8,1,9.0,2,9,0,8,10.356290718429166,11.534722222222221,2578.716388888889,1.3597748800055558,4,3.0,4.0,3.0,2,4
1824,35,No,Travel_Rarely,Research & Development,0.621371,3,Medical,1,Male,1,Research Director,Single,12603.625111349998,3.0,Y,13,8,1,17.0,2,8,1,6,6.459844935296667,8.082777777777778,1608.5013888888889,1.9333225982697222,20,3.0,3.0,4.0,3,3
1825,28,No,Travel_Rarely,Sales,0.621371,2,Technical Degree,1,Female,1,Sales Executive,Married,2590.3903844700003,1.0,Y,12,8,0,8.0,3,8,7,5,9.712416331994445,10.804722222222223,2418.391666666667,1.4258222065908333,5,2.0,2.0,3.0,2,3
1826,34,No,Travel_Rarely,Sales,1.242742,5,Life Sciences,1,Male,4,Research Scientist,Married,2697.2106065099997,0.0,Y,17,8,0,4.0,2,3,0,2,6.636084337349168,7.696111111111111,1652.385,1.3897232177811112,10,3.0,4.0,1.0,3,3
1827,26,Yes,Travel_Frequently,Research & Development,13.670162,4,Other,1,Female,1,Sales Executive,Married,2350.0448848799997,1.0,Y,23,8,0,8.0,2,8,1,7,7.433334448906667,8.810833333333335,1850.9002777777778,2.095362382910556,18,3.0,3.0,3.0,3,4
1828,27,No,Non-Travel,Sales,0.621371,3,Technical Degree,1,Female,1,Sales Executive,Married,3150.0354608099997,1.0,Y,11,8,0,0.0,2,0,0,0,6.696316376617501,8.179166666666667,1667.3827777777778,1.950958584365278,19,4.0,4.0,2.0,3,3
